from,to,type
00bc0a6d1d6128789a20c23d746016f14fd3268d,proceeding::2011 ieee international conference on bioinformatics and biomedicine workshops (bibmw)::2011,PUBLISHED_IN
00c39fa66f90482438702b96bae917f4877f404c,proceeding::proceedings. tenth international workshop on database and expert systems applications. dexa 99::1999,PUBLISHED_IN
00c59f684ac2c8c02011499b2ae63b4eb8711063,proceeding::international journal of computer trends and technology::2018,PUBLISHED_IN
00c647ffe724bb0b7fa8184c12e79e9974c94ccb,proceeding::bmc neuroscience::2012,PUBLISHED_IN
00cef62ad2729544898ca4001fc606838d2e6cc0,proceeding::ankara hacı bayram veli üniversitesi i̇ktisadi ve i̇dari bilimler fakültesi dergisi::2022,PUBLISHED_IN
00cf16729d6868056f9ec24adfd7ab9c2c65f01c,proceeding::international workshop on document analysis systems::2016,PUBLISHED_IN
00cf6ddc4b94429e0f104c35b801378f93ec14eb,proceeding::applied sciences::2023,PUBLISHED_IN
00d4d2b0748a3012571521d2e3960e7ac180975b,proceeding::2024 6th international conference on frontier technologies of information and computer (icftic)::2024,PUBLISHED_IN
00d4ec97d25c05c55725d5b0cd0f94c86f343918,proceeding::asset analytics::2019,PUBLISHED_IN
00dff5a3350a2af6966cddfdf577072c206cf5e3,proceeding::international workshop on multiple classifier systems::2010,PUBLISHED_IN
00e11e1c6eab915ae61a8bfd453a89f704fec8bb,proceeding::circulation::2020,PUBLISHED_IN
00e24432e7f4c51f34ab77c69424372510f5355d,proceeding::blood::2018,PUBLISHED_IN
00e77339afe690e53292ea4d08f821e41cdf8010,proceeding::ieee joint international information technology and artificial intelligence conference::2020,PUBLISHED_IN
00e9ee64c5c25c37f404c2fa1256f489af238a01,proceeding::otm workshops::2004,PUBLISHED_IN
00ec3414df2bbef4695a0706982a1a1fa2fb50c6,proceeding::geofluids::2021,PUBLISHED_IN
00fb5f01f6daed7204e10c8db0f128333d7e8a11,proceeding::2012 ieee symposium on robotics and applications (isra)::2012,PUBLISHED_IN
00fe713169f1f949c7c5c6e5d6c6419c45e55594,proceeding::international journal for research in applied science and engineering technology::2019,PUBLISHED_IN
00ffe8ad743332530b32906905b0159e13ea8fbb,proceeding::international journal of retail & distribution management::2021,PUBLISHED_IN
01000007a8b3b6063f2ee07741d3e9b14e4b780c,proceeding::environmental evidence::2021,PUBLISHED_IN
0100c00dbf0899ce0acac8cfb878ff3654eb3e6f,proceeding::asia pacific symposium on intelligent and evolutionary systems::2025,PUBLISHED_IN
010ab2f3de425b1e8500ecbcc741dd0aecd325a8,proceeding::applied sciences::2020,PUBLISHED_IN
010d57e188cbf9f40b47ff63b4616255271673e3,proceeding::new trends of research in ontologies and lexical resources::2013,PUBLISHED_IN
010f68b69e44b199759930751e678d84c81c6299,proceeding::lecture notes in computer science::2015,PUBLISHED_IN
01102d7b2f1ec0a7767ce78883fe90a23e60a164,proceeding::academic psychiatry::2022,PUBLISHED_IN
0112defa8a008005693c683bcdc630c0e04af0dc,proceeding::frontiers in education conference::2025,PUBLISHED_IN
01135421c7b47aa1850d0aebd8ec1085a5ba0829,proceeding::east/west database workshop::1990,PUBLISHED_IN
0115aab19ef11f9bc84537f3e8719ba7c47f5043,proceeding::defense + commercial sensing::2012,PUBLISHED_IN
01177810d1a7a9c69b44ceef645dd5330de69d37,proceeding::international workshop on the semantic web::2008,PUBLISHED_IN
011c996b69ae6eaf69e36845a070d32872797f23,proceeding::indonesian journal of electrical engineering and computer science::2019,PUBLISHED_IN
011d460ceac9f217e6a4b4575d3bfd49f6f3b0db,proceeding::the superior journal of physical therapy and rehabilitation::2023,PUBLISHED_IN
01231ac1cd532937799bae610ee93ba9f5d1c081,proceeding::2023 2nd international conference on edge computing and applications (icecaa)::2023,PUBLISHED_IN
0124e50626f9345404ef2bda5d9670798679e28c,proceeding::community-built databases::2011,PUBLISHED_IN
012523dc6bf330e4148f04e9b523dbb824878b2c,"proceeding::international conference on technological advances in electrical, electronics and computer engineering::2013",PUBLISHED_IN
012d029edeeed583edeb65fc5c3e034f906dc134,proceeding::high performance visualization::2012,PUBLISHED_IN
012d70ae7de058caefbea88d8a5d56bb3177eaa6,proceeding::international journal of advanced computer science and applications::2022,PUBLISHED_IN
0134f0543abe2dfac2de7ba02c6bd8b7851a15be,proceeding::international workshop on data warehousing and olap::2013,PUBLISHED_IN
013571d0250f4f7c1ef6c1c6793b2c205b4f4926,proceeding::international conference on computational intelligence and communication networks::2011,PUBLISHED_IN
0138f22e7023902046ecd299d209cecf0da1dff5,proceeding::ieee workshop/winter conference on applications of computer vision::2017,PUBLISHED_IN
013ae3458cc662cc5117e1175ec421215ebe20eb,proceeding::2024 international conference on automation and computation (autocom)::2024,PUBLISHED_IN
013b166fd2e66686ceba1c2c93fa7c3abd56e07b,proceeding::economics. law. innovaion::2021,PUBLISHED_IN
013b52be6611b98b1d75b9465dfd5e46acf9286f,proceeding::international conference on artificial intelligence and soft computing::2023,PUBLISHED_IN
013c2e4281509a31f0ade5ce378b03652051d7a5,"proceeding::conference, emerging information technology 2005.::2005",PUBLISHED_IN
013ce40ab8b960911500ebe08cad208e53be7fb1,proceeding::international conference on signals and electronic systems::2021,PUBLISHED_IN
01417d685d55bcb807519820585d9e2b7d47858e,proceeding::research in international business and finance::2023,PUBLISHED_IN
01419b712f4ba4e1bc5c02f0e6c130199426f162,proceeding::acm international workshop on web information and data management::2003,PUBLISHED_IN
014234ee02951a2c17d0121f46a1f699c950cafb,proceeding::bulletin of the school of oriental and african studies::1987,PUBLISHED_IN
014309de64af75824e5b3e8d4e7ee48e64c52344,proceeding::2010 second international workshop on education technology and computer science::2010,PUBLISHED_IN
0145b20c87f439978e64779b1524034dae0452bf,"proceeding::2023 international conference on research methodologies in knowledge management, artificial intelligence and telecommunication engineering (rmkmate)::2023",PUBLISHED_IN
0145f3bbf5f5d0dbb1efab13cec223a11b264a5c,proceeding::bmc genomics::2015,PUBLISHED_IN
0146bf28ce9c360b431d06ae2ce82836be012e64,proceeding::geoinformatics::2006,PUBLISHED_IN
000007f52007c82bd93f1286133aadecce44a51f,proceeding::journal of plant growth regulation::2015,PUBLISHED_IN
00000cf99f69473ebc5ca90dcd86cecfa7ee8a40,proceeding::sankhya b::2017,PUBLISHED_IN
0000147cbab39946a46b256dde4aea36a30490ad,"proceeding::ideas: jurnal pendidikan, sosial, dan budaya::2022",PUBLISHED_IN
0000233de254693ff6577c5e8d3bf15b456d72be,"proceeding::proceedings of the first ieee international workshop on sensor network protocols and applications, 2003.::2003",PUBLISHED_IN
00002fe92249f0c2659ab6558ca2c6d0f77415f9,proceeding::biorxiv::2021,PUBLISHED_IN
00003833040dcab9f8e75357312a24ee098e58bb,proceeding::international journal of engineering and technology::2018,PUBLISHED_IN
00004ebbdbfee60e3caf70ed0050fc064ddef489,proceeding::international journal of vehicle systems modelling and testing::2020,PUBLISHED_IN
00005710e12946aa564c5b3ea682c5774ec242ad,proceeding::ieee power & energy society general meeting::2018,PUBLISHED_IN
00005accbdae370cfac87013a14de07339c817ff,proceeding::perspectives on medical education::2013,PUBLISHED_IN
00005d3585aaccaf0198eb73140ae82f168985e2,proceeding::moscow university geology bulletin::2016,PUBLISHED_IN
0000627a402141da113dfb8148711fecfcb4fdd1,proceeding::security and communication networks::2022,PUBLISHED_IN
000065e8e971cbc8e4b44fd61ac7b8b8b3cba014,proceeding::stroke::2023,PUBLISHED_IN
00007a2ab87982569a877440737e7803fd719cdd,proceeding::1998 ieee second workshop on multimedia signal processing (cat. no.98ex175)::1998,PUBLISHED_IN
00007a36fbc12f47037ab81500aed6be2216c249,proceeding::ieee transactions on industry applications::2010,PUBLISHED_IN
00009f50cae394a8755c69ad914ffbe0b8f9aa96,proceeding::philosophical transactions of the royal society of london. series a: mathematical and physical sciences::1975,PUBLISHED_IN
0000bfee79a83b78c5da749062d0fdd54a5714fc,proceeding::fifth international conference on advanced robotics 'robots in unstructured environments::1991,PUBLISHED_IN
0000c2e94c73976161cbd6a7fa23720b163c05e6,proceeding::heart::2014,PUBLISHED_IN
0000d22c04d7fbb15e9647aff71303938f8838f9,proceeding::photonics europe::2014,PUBLISHED_IN
0000efab1ef383cc17b1816c8612f1c6acc43dcc,proceeding::journal of physics: conference series::2023,PUBLISHED_IN
0000f7b97914da30c259a1d2acc1903371d7cfde,proceeding::2026 5th international informatics and software engineering conference (iisec)::2026,PUBLISHED_IN
00011146c48e52a8447773b714a8432cda04020a,proceeding::wireless communications and mobile computing::2022,PUBLISHED_IN
000112b43c1315fb8f4059832d0860695a9751bc,proceeding::pharmacoeconomics & outcomes news::2017,PUBLISHED_IN
00011c61f2584bc8ed2b2ae8a0fec57036a7f692,proceeding::malaysian journal of learning & instruction::2022,PUBLISHED_IN
0001472f791aafdde51953add2706280a25954b5,proceeding::international conference on crowd science and engineering::2014,PUBLISHED_IN
00014f593feb05f3ca23328e7aab9b02b2e16555,proceeding::2010 ieee international conference on bioinformatics and biomedicine workshops (bibmw)::2010,PUBLISHED_IN
0001637b3b3ccc5ca23813b7858494eef7d5b0ac,proceeding::matec web of conferences::2019,PUBLISHED_IN
0001773e5e3f30f6c1b730eba067fdb3577a0e5c,proceeding::biorxiv::2021,PUBLISHED_IN
000184e1da88ef4c14b23cba1d5670975dc95c83,"proceeding::proceedings of the 2nd international conference on economy, management and entrepreneurship (icoeme 2019)::2019",PUBLISHED_IN
00019d0dea6d7068d057567da863cf9ffe8d25aa,proceeding::aiaa aviation 2022 forum::2022,PUBLISHED_IN
0001a6aba213ed2062517bf351e6cbe4968dae58,"proceeding::proceedings of the 2nd international conference on mathematical statistics and economic analysis, msea 2023, may 26–28, 2023, nanjing, china::2023",PUBLISHED_IN
0001aaaab1a9dd41794f49791cbe7f95288ccec5,proceeding::circulo de linguistica aplicada a la comunicacion::2020,PUBLISHED_IN
0001d2042ed1f0ded9e85edc353860c2d5c3a0cc,proceeding::other conferences::2024,PUBLISHED_IN
0001f3703fff201a1d5ae03f0f1138111e42e0b7,"proceeding::2023 international conference on network, multimedia and information technology (nmitcon)::2023",PUBLISHED_IN
000219151b3178295c7626581be6f50eec0e985a,proceeding::australian journal of agricultural and resource economics::2022,PUBLISHED_IN
00021968c837d5a08ff7ebb16a17a28b94cd8e19,proceeding::other conferences::2023,PUBLISHED_IN
00024433e7a5844af2980106683f3faba60af4f1,proceeding::computational continuum mechanics::2020,PUBLISHED_IN
000244ab58b8d1460be208b30d9d4a1445ab20c5,proceeding::biorxiv::2019,PUBLISHED_IN
000253856a7b39be2fd8fef53440c3a493714388,proceeding::third international workshop on hardware/software codesign::1994,PUBLISHED_IN
00025c537f1b267ccb5fed7ea8b5608d5773aba5,proceeding::2006 international telecommunications symposium::2006,PUBLISHED_IN
0002622521ba2206628b0f9128759c57a67477cc,proceeding::ieee international workshop on multimedia signal processing::2014,PUBLISHED_IN
00026227dc55b5e30ac2c7b7e338331b89fdf472,proceeding::medrxiv::2021,PUBLISHED_IN
00026610b41a906cf36073ec08c1e372976819ea,proceeding::machines::2023,PUBLISHED_IN
00027b0db92ab402ed9f8616c2a73c739875409b,proceeding::2009 first workshop on hyperspectral image and signal processing: evolution in remote sensing::2009,PUBLISHED_IN
00027faf3c04a9cd15844989c01acb058853f748,proceeding::bmc neuroscience::2013,PUBLISHED_IN
000281485e207d84486fb03aed5fe67f30c07592,proceeding::journal of the geological society of india::2014,PUBLISHED_IN
00028361ecfa799c1eded2196f2cb6e0fd99000f,"proceeding::proceedings of the 3rd international conference on public administration and governance, icopag 2024, 30 october 2024, malang, indonesia::2025",PUBLISHED_IN
00028fd768453522c0f7fce8294ee62091e6ed0b,proceeding::earth system science data::2018,PUBLISHED_IN
0002bf52799ade3fa949fff1c7168c8e1fec937a,proceeding::dharmas education journal (de_journal)::2021,PUBLISHED_IN
0002cf7dd6522c819ef00315956fddd0a7a13cee,proceeding::review of agricultural and applied economics::2019,PUBLISHED_IN
0002d7cf5a70f20ee5918b8473b9c2e78f203d7f,proceeding::journal of clinical and nursing research::2022,PUBLISHED_IN
00031ea9ba2be7b1e6e20f7aba288e35c1313ec2,proceeding::2023 ieee/cvf conference on computer vision and pattern recognition workshops (cvprw)::2023,PUBLISHED_IN
000320345fa99d2f00cbda4d160efb70d5c7b726,"proceeding::international journal on advanced science, engineering and information technology::2021",PUBLISHED_IN
000320f204ffa0327e6f7910d813df1669777127,proceeding::hernia::2010,PUBLISHED_IN
000348094b75a6d175b9dd97d9f5635a6423a89b,proceeding::inflammation::2011,PUBLISHED_IN
00035328d59878c9299b56feabcbd1dd995c57c0,"proceeding::long island systems, applications and technology conference::2018",PUBLISHED_IN
000378a307e2fb64a2945378cbb490eb2f3b2b19,proceeding::social science research network::2019,PUBLISHED_IN
0003833fbc8cca649c4c0aac52ab2d69ddef5792,proceeding::journal of sport management::2022,PUBLISHED_IN
00038b819711deca2552d497f1f6106dee64ce17,proceeding::frontiers in earth science::2021,PUBLISHED_IN
00038fc0b8811b23388c1e474ed2845a98a4bd16,"proceeding::emc europe 2004, international symposium on electromagnetic compatibility::2004",PUBLISHED_IN
0003ab3b8ae7f908bc033ed5de659533768a0f3b,proceeding::international journal of technology::2018,PUBLISHED_IN
0003b516f8d94d16295d7047fdaf0e7842a48f56,"proceeding::2025 3rd international conference on iot, communication and automation technology (icicat)::2025",PUBLISHED_IN
0003e0ac0f8f4b50065f0e0c43b95896639fe2a3,proceeding::water::2022,PUBLISHED_IN
0003e0ef4b6c8ae72021e8250ece7fd827f51e3e,proceeding::mathematical methods of statistics::2013,PUBLISHED_IN
0003e6a5db84dd4716d6ad88dd7f8ae0347427f5,proceeding::ecoscience::2018,PUBLISHED_IN
0003ec8f5f9c11c9d85a6606fd367ad115f790cc,proceeding::jurnal basis::2019,PUBLISHED_IN
0003fb98d770a7b8c1d282d178076d3a67591bcf,proceeding::public organization review::2020,PUBLISHED_IN
00040c83033c16d10cfc88780c216e1c9e0bc9dc,proceeding::2023 international conference on self sustainable artificial intelligence systems (icssas)::2023,PUBLISHED_IN
00041a89d06c5f5e7a4a95f1a33f7b9db7f5c12f,proceeding::2024 ieee international conference on communications workshops (icc workshops)::2024,PUBLISHED_IN
00042f1df92b7188a3ae34ad4e6e3a5cdea7c0e5,"proceeding::environment, development and sustainability::2020",PUBLISHED_IN
000442e0ef43f98f5ca2eb250296dc43b753732b,proceeding::proceedings of the royal society a::2008,PUBLISHED_IN
00044fd73e68bc623cd7b059d0ff050a2d871b5d,proceeding::2019 international conference on intelligent informatics and biomedical sciences (iciibms)::2019,PUBLISHED_IN
000466daba9f58e64ae47de20a7b9d1a17945fb5,proceeding::international workshop on complex networks & their applications::2020,PUBLISHED_IN
00047279666bf4dce31ccee0e4de8cb4f8cbe7d2,proceeding::journal of economic inequality::2017,PUBLISHED_IN
00048d3cb78d3f4b3b782df6728d9858acbf84b1,proceeding::journal of cardiac failure::2019,PUBLISHED_IN
000498546c259e9ea581fc79337ebd6210d70d93,proceeding::indonesian journal of electrical engineering and computer science::2019,PUBLISHED_IN
0004ad78f36f0cb14ac63073feeb877c19954d78,proceeding::ieee international geoscience and remote sensing symposium::2025,PUBLISHED_IN
0004b88f2e2705c482dffc2cfbc49aa99a700476,proceeding::oceans 2019 mts/ieee seattle::2019,PUBLISHED_IN
0004bc098b64bce48c271f22da03b94fdd4b96a1,proceeding::journal of investigative dermatology::2018,PUBLISHED_IN
0004c4efe6d3f86866d894bbfc0f72cacae19b34,"proceeding::international conference on remote sensing, environment and transportation engineering::2011",PUBLISHED_IN
0004c91d3799562dc1d03d243adbea1f60f4699c,proceeding::iop conference series: earth and environment::2018,PUBLISHED_IN
0004dfdbdd0cff862541dba50a980e34ca0a0c65,proceeding::journal of solution chemistry::2022,PUBLISHED_IN
0004e9bc77a49b485e3818245ccc1be189caabec,proceeding::journal of coastal research::2018,PUBLISHED_IN
0004eb4ba9f9096af88f8302459cc12a7d808007,proceeding::nature clinical practice gastroenterology &hepatology::2008,PUBLISHED_IN
0004fe12ae50ed77aab5d8bfbe74bb58d9b333c1,"proceeding::international conference on networking, sensing and control::2009",PUBLISHED_IN
0004ff5cfcd85affb487cbf8edb75754b74c24b0,proceeding::international symposium on applied machine intelligence and informatics::2021,PUBLISHED_IN
0005231bd417e147c774cc796eb86b658d4071f6,proceeding::atmospheric and ocean optics::2021,PUBLISHED_IN
00053c4438c106af42654c0e354ac4f0fcaff16e,proceeding::ieee international conference on mobile adhoc and sensor systems::2023,PUBLISHED_IN
0005477d5330c4f7df77537e5cfcd4532a7218b3,proceeding::journal of physics d: applied physics::2018,PUBLISHED_IN
0005486715bfc41b668520316a50fd2a84f22bb4,proceeding::journal of solution chemistry::2022,PUBLISHED_IN
000556b7e7c2e395c3867f656a362fe0a7434c40,proceeding::agricultural economics (zemědělská ekonomika)::2018,PUBLISHED_IN
000567d340d23ad453a264c0a9c6e105dec93fb2,proceeding::applied physics a::2016,PUBLISHED_IN
00057700805b90f9d37be6af2de0875c3810a437,proceeding::spie optics + photonics::2006,PUBLISHED_IN
0005907f20c591a6ec26f15a9216f1646e84b900,proceeding::2019 asee zone i conference &amp; workshop proceedings::2019,PUBLISHED_IN
0005a1da310b64da7cb41bb58b80c8646eb12aa4,proceeding::cartography and geographic information science::2022,PUBLISHED_IN
0005b85af78452a9d50f91f7bfbca8f460464ac7,proceeding::jurnal unitek::2022,PUBLISHED_IN
0005d089fb15c03928352ea587d55c6289e46d07,proceeding::parent training for disruptive behavior::2018,PUBLISHED_IN
0005d0dc0f1ad22a99166382225c6fdd3a697c37,proceeding::conference proceedings::2019,PUBLISHED_IN
0005d0ebbed88b911b3c4a0cb17a82b4ed762ed9,proceeding::journal of the indonesian society of integrated chemistry::2019,PUBLISHED_IN
0005e11be6c17991aa183bfd7f9fd5162a541ca8,proceeding::food security::2019,PUBLISHED_IN
0005ea16e5c3d08e7f9ac95867e8e70686f751ee,proceeding::journal of advertising research::2018,PUBLISHED_IN
000602b6e957d1bf7934acbfcf4a038e219b1117,proceeding::regional geology reviews::2019,PUBLISHED_IN
0006394f8320de767e3e0c36e8127eaae0801d90,"proceeding::ubiquitous computing, electronics & mobile communication conference::2025",PUBLISHED_IN
000640e3a7a69e74475c693b35a2e5e779845660,proceeding::ekonomika a spoločnosť::2022,PUBLISHED_IN
000647c79915c001131498efa53d96ad56337da6,proceeding::turkish journal of agriculture - food science and technology::2021,PUBLISHED_IN
00065a0d197b475bcf67b7e51778191d1c7c2dab,proceeding::workshop on cognitive aspects of the lexicon::2024,PUBLISHED_IN
0006622771cad7597dfd48a896b500a1d278b3b7,proceeding::geophysics::2018,PUBLISHED_IN
00068740931694d8c32f5d87f93e3c093a69aec3,proceeding::loughborough antennas and propagation conference::2010,PUBLISHED_IN
0006abf8fa45998750c5ab41303fac8d0eefef6b,proceeding::medical mycology::2022,PUBLISHED_IN
0006b335c09da8800fced4fd25ff7b77caf1e455,proceeding::international journal of geotechnical engineering::2019,PUBLISHED_IN
0006b39165ea759aa01a80e6cac035b7e71423c8,proceeding::2022 ieee nigeria 4th international conference on disruptive technologies for sustainable development (nigercon)::2022,PUBLISHED_IN
0006be30654a942ae1d2623d6b6281b1b91b0b70,proceeding::proceedings of the 30th international conference on computer graphics and machine vision (graphicon 2020). part 2::2020,PUBLISHED_IN
0006c14374f64ffe90f5c787055780649bd19f3b,proceeding::mineralogical magazine::1979,PUBLISHED_IN
0006d09c6afd537fdcbdec81c781d7c7cd945945,proceeding::international middle east power systems conference::2016,PUBLISHED_IN
0006d15b7e800b2d6b2b249141738e3327fca2d7,proceeding::qualitative research in financial markets::2022,PUBLISHED_IN
0006e5512db5aa2dfdd71ed46a1954cc04a318c2,proceeding::[1990] proceedings. the twenty-second southeastern symposium on system theory::1990,PUBLISHED_IN
0006eb9029a06771760685624d73788d8c3e4c5f,proceeding::engineering and technology journal::2022,PUBLISHED_IN
0006ecc01e6fd22e84de8da4969273a1fdd15ba5,proceeding::asia communications and photonics conference and exhibition::2009,PUBLISHED_IN
00070837cf6cfd61edef86d20dc7baca3916fd06,proceeding::2023 ieee 4th china international youth conference on electrical engineering (ciycee)::2023,PUBLISHED_IN
00070eda6146edd6eac751314a3d6bf568db6ed7,proceeding::journal of immunology::2015,PUBLISHED_IN
0007168681735001fe2314f567c8a457b5e7592d,proceeding::chemické zvesti::2016,PUBLISHED_IN
00072a63fe0c0a74879ebe8e8ab9dea428f8bc31,proceeding::indonesian journal of agricultural research::2021,PUBLISHED_IN
00074cc2559f724b030e2a6b3655e71be5c0b3f8,proceeding::journal of applied statistics::2019,PUBLISHED_IN
00074d5db68ed398e385c6f674b26c6a5e982f28,proceeding::journal of geophysical research: atmospheres::2018,PUBLISHED_IN
00076dc993460643b96c364e98fef982c572fe82,proceeding::proceedings of 2011 6th international forum on strategic technology::2011,PUBLISHED_IN
0007883075b84fd6a782d06ffac74332d4fd3743,proceeding::analytical chemistry::2002,PUBLISHED_IN
00079607e234f612f36491263864c848ea6deccb,proceeding::linguistics and culture review::2021,PUBLISHED_IN
00079f9cb81787a2b3d1a00aa94ff4d7de6c6027,proceeding::2010 11th specialist meeting on microwave radiometry and remote sensing of the environment::2010,PUBLISHED_IN
0007c23101e372ac89bef8f526c29243bb14d991,proceeding::clinical phytoscience::2022,PUBLISHED_IN
0007c327a4d706d2ddbf602f69adc1c4d3c4ded4,proceeding::2025 international conference on sustainable communication networks and application (icscn)::2025,PUBLISHED_IN
0007c73710d76a8a00ec2421597d2d7f3a9674dc,proceeding::feminist economics::2022,PUBLISHED_IN
0007ca7371751ac2e9bce04ba892534fed778dcb,proceeding::international journal of health sciences::2021,PUBLISHED_IN
0007e7b8d9f94821328dc5d72017c700b4bccea5,proceeding::earthquake engineering and engineering vibration::2019,PUBLISHED_IN
0007e7cfdd2fb4b9ffcb09f01fc32928b759a11f,proceeding::inflammatory bowel diseases::2010,PUBLISHED_IN
0007fc394073535aa99359959124287cf10a0914,proceeding::international journal of agricultural economics::2020,PUBLISHED_IN
0007ff80ba32baf47b55d4e507a2f0a862974af4,proceeding::cancer research::2022,PUBLISHED_IN
00080fe635e012e9b610eb3c474fd64bcf54dd94,proceeding::jurnal paedagogy::2021,PUBLISHED_IN
000824be3e68dae5171d26b52259a45a04dfaed5,proceeding::sustainability::2022,PUBLISHED_IN
0008334a176fec5e0f99b6bb16383b70b58c520b,proceeding::conference on lasers and electro-optics::2002,PUBLISHED_IN
00083372d24ff5af9a11ac9a99a0a7db387cf956,proceeding::american journal of epidemiology::2009,PUBLISHED_IN
00085de916336cd45649b6bc47ae67cf9e1311ec,proceeding::medrxiv::2024,PUBLISHED_IN
00086bcdd7b07b844f4fd9dd745972dd3e92d3ad,proceeding::volume 2: advanced manufacturing::2025,PUBLISHED_IN
00086d80b0a6da504cca37361c4ad77a4f8bcdc1,proceeding::2025 ieee international conference on advanced systems and emergent technologies (ic_aset)::2025,PUBLISHED_IN
0008c69c7e000a02c6f063ad00f0d466c18c3dc8,proceeding::letters in spatial and resource sciences::2022,PUBLISHED_IN
0008c6d70539b432c58c4e258d171878e3dd3958,proceeding::proceedings of 23rd scientific conference “scientific services & internet – 2021”::2021,PUBLISHED_IN
0008e1e1fafabd8e5c7418d5cbc74ace257bde81,proceeding::2006 2nd international conference on information & communication technologies::2006,PUBLISHED_IN
0008e878beb10e078e773005897341a576a33b0f,proceeding::journal of immunology::2011,PUBLISHED_IN
0009021fc6d0aab240b8e129b3250ead0410ae98,proceeding::efsa supporting publications::2019,PUBLISHED_IN
000908a663780ef2d62cd639f53ceb2614f3648e,proceeding::international conference on power electronics and artificial intelligence::2025,PUBLISHED_IN
0001a11df4a1ad322a734b8767a60fdefe59967e,proceeding::conference on designing for user experiences::2018,PUBLISHED_IN
00026fd66ec10c7f4e3c93188d98c22231b50565,proceeding::e3s web of conferences::2020,PUBLISHED_IN
0002719d6d10a0db99c67c63beb03a6a16e2edfa,proceeding::advances in data mining and database management::2018,PUBLISHED_IN
00033e34d51fdb7cbf1040b19638f89810fe1742,proceeding::telemedicine journal and e-health::2022,PUBLISHED_IN
00036e8ce47307c9a49dec4669da40fdea11e3a0,proceeding::european annals of otorhinolaryngology head and neck diseases::2016,PUBLISHED_IN
000996d180ee7cc81e7809a5b8bfac34b2cb095d,proceeding::chemcatchem::2020,PUBLISHED_IN
000a58ab4ad1c70f0153357e48cf066e020656c8,proceeding::international symposium on multispectral image processing and pattern recognition::2009,PUBLISHED_IN
000ba8854e6c183d42a0813ecc59f18eb62839f7,proceeding::atmospheric and ocean optics::2004,PUBLISHED_IN
000ba9a2be913e1b31b47bca09f024b0dce24b01,proceeding::journal of low temperature physics::2020,PUBLISHED_IN
000c16e2d6548533eedb61a7a80e18afb08c6bbb,proceeding::international conference on contemporary computing::2025,PUBLISHED_IN
000cf2bc89665c6176fb7c5a9bd4faa0bd2827e2,proceeding::2024 second international conference on data science and information system (icdsis)::2024,PUBLISHED_IN
000df5e2dc6811d17e8b177a0aec24dce5210525,proceeding::research technology management::2022,PUBLISHED_IN
000e32f91e5ef66d295f04a97c0b362aab99a937,proceeding::international journal for research in applied science and engineering technology::2022,PUBLISHED_IN
000e64eea7095f80fb201774c735f98b0efa9807,proceeding::open information science::2020,PUBLISHED_IN
000e72b199ca1c622ac326f07d0e20ea23dec601,proceeding::journal of applied remote sensing::2020,PUBLISHED_IN
000e8ef2c13a895a309ff58be6e0bfdfb6245bc8,proceeding::international conference on graphic and image processing::2011,PUBLISHED_IN
000e9976cc9a476592e95e4e544aa455d1fff017,proceeding::jurnal pendidikan teknologi dan kejuruan::2018,PUBLISHED_IN
000f0e56ba6b17db952e885962f539e2d2e9da07,proceeding::journal of physics: conference series::2021,PUBLISHED_IN
000fd8e357c5a55447d8e75097c9d5ad6a83d4c7,proceeding::batteries::2023,PUBLISHED_IN
0010fbb425f8f7adaefa2d6c3a58005737cc7c8e,proceeding::youth academic annual conference of chinese association of automation::2024,PUBLISHED_IN
0011ad2915dedd2d714b45a06bde08af0cccd4af,proceeding::ra journal of applied research::2022,PUBLISHED_IN
0014a1d051b25444a2e678f1e1aba703d2344675,proceeding::innovare journal of medical sciences::2021,PUBLISHED_IN
00172093e55deb28a770d232f1e88d86beaaa668,proceeding::medrxiv::2021,PUBLISHED_IN
00172f48607a11ab43710528f12d2478fb0b922d,proceeding::2023 3rd international conference on innovative practices in technology and management (iciptm)::2023,PUBLISHED_IN
0017607e95596204155f4e049495ab0afc001da0,proceeding::international journal of emerging trends in engineering research::2020,PUBLISHED_IN
001896de2c7492596d14f84f9b2cf6cf3e889b2f,proceeding::2025 5th international conference on expert clouds and applications (icoeca)::2025,PUBLISHED_IN
001a5b9a44ae3f6205000cce5e9ce73e8863b615,proceeding::quarterly journal of the royal meteorological society::2020,PUBLISHED_IN
001d07143576c663bbbe1133b1ef7c16e0de9ebe,proceeding::ieee spectrum::1978,PUBLISHED_IN
001e5742796f2d59a50152d3511b769a0be34c69,proceeding::journal of petroleum technology::2022,PUBLISHED_IN
001f42ee83b52eca36e734405285dd674d42accc,proceeding::indian journal of computer science and engineering::2021,PUBLISHED_IN
0020000d50eec5301ea02be3309ab6e90aef34a0,proceeding::international journal of population data science::2018,PUBLISHED_IN
0020a15e757655093585df6bd3d23626eeb451f3,proceeding::archives of virology::2017,PUBLISHED_IN
00225647a6ce5be1403fcd0c7e8717650e1449b7,proceeding::microscopy and microanalysis::2018,PUBLISHED_IN
0023028b910fbed60f102c30fd1c431e9d872c59,proceeding::lecture notes in electrical engineering::2018,PUBLISHED_IN
00231bb5599a1b8bd9695127b6f9f7367e0ca795,proceeding::frontiers of chemical science and engineering::2022,PUBLISHED_IN
00231c0a9c9ac76ba89d7c77bdeab3786da0b115,proceeding::critical social policy::2019,PUBLISHED_IN
