from,to,type
005963c93bc7a48e79aa20be9de2573be12e5a5e,international journal of agriculture and biology,PUBLISHED_IN
005968b177337aaa013f86ebc4896698d9af1978,al-infaq jurnal ekonomi islam,PUBLISHED_IN
00596d068b36fd8bdd8028bae3d2e9329f000e39,global social sciences review,PUBLISHED_IN
0059710fcd91df4b4691fb11286a33604c515327,facilities,PUBLISHED_IN
0059744c804683569078ba3ae8530b651fff29d0,plos global public health,PUBLISHED_IN
00597f1319cfc2fd1c26547f72c3c10fd3570742,symposium on dependable autonomic and secure computing,PUBLISHED_IN
0059f5ec0c4a6135a42686323a463d681f505254,jurnal bppk  (badan pendidikan dan pelatihan keuangan),PUBLISHED_IN
0059f6235cacd91999956aedc75a963de174b84b,asian social work journal,PUBLISHED_IN
005a00ce72420ecfd218e81930e429b08d42821d,north american journal of fisheries management,PUBLISHED_IN
005a1dda4bda1721acc444283cbc0cedd516c6e3,"problemy sotsial'noi gigieny, zdravookhraneniia i istorii meditsiny",PUBLISHED_IN
005a1f38fb99a942239c9ee2448384fe314f4025,journal of water and land development,PUBLISHED_IN
005a5a13851ee89b0b7bdc2962dfb9c6de17f382,education + training,PUBLISHED_IN
005a70012dec060e815fe10d5812bf127e6eb31f,the international journal of life cycle assessment,PUBLISHED_IN
005a715603773fdf744361ee50f59f8f9f85033a,digestive disease interventions,PUBLISHED_IN
005a76c2135bbab190855741250ab2fc58f68d8e,science of the total environment,PUBLISHED_IN
005a9725a6ee82d0d58118dd86f4922331ce70ad,competitiveness and innovation in the knowledge economy,PUBLISHED_IN
005a99196a3e29cd2674a3108f45a792fa0c72cb,ekombis review: jurnal ilmiah ekonomi dan bisnis,PUBLISHED_IN
005aa0feeb9557fac5310338e9acdddfc9a525fe,"international conference on dependable systems, services and technologies",PUBLISHED_IN
005ac8f1232653e28d88d646ca5134ccd8ff4feb,bone,PUBLISHED_IN
005ae506a848f73c82d8de860c4db0d0739c8a67,recycling,PUBLISHED_IN
005aebef8b4fdbc5e95af908cda24db7c9daf45f,journal of reliable intelligent environments,PUBLISHED_IN
005afa94784bed10ca2bae7e5a1b19b07c04e7e2,journal of environmental management,PUBLISHED_IN
005b0f4539196ca77d96ff497cf43123481e6923,ecotoxicology and environmental safety,PUBLISHED_IN
005b2dccddbca3ce6f34804934bda845850456fb,international journal of biological and chemical sciences,PUBLISHED_IN
005b429522733b0ea97d50f21473b8c585fcf0df,manajemen &amp; bisnis jurnal,PUBLISHED_IN
005b4712851e2abe0579934bd59d372a243b49e2,european urology,PUBLISHED_IN
005b61d8f6fa2ebfeaf69608c9456dbcfc572ca8,water research,PUBLISHED_IN
005b82fc1bc5e2f08a8d2338aa0fb4b3c99c4d98,jurnal kesehatan lldikti wilayah 1 (jukes),PUBLISHED_IN
005baabab9daded9783117b652832cc06c18ccdb,international symposium on computer architecture,PUBLISHED_IN
005bb7b6c6dbbbb3f2da59ba9c82da3fd3cf522f,applied sciences,PUBLISHED_IN
005c040c53a841fc86a691918d6c731fe6110df0,journal of economic bussines and accounting (costing),PUBLISHED_IN
005c074a9857219783fcaadcf7af8b875878b147,jbi evidence synthesis,PUBLISHED_IN
005c6b3208f988cc68d9b669b5fe78b58c119e8e,influence international journal of science review,PUBLISHED_IN
005c6c0a027097138a86eb6371016aa63015d130,canadian journal of emergency medicine,PUBLISHED_IN
005c769364e64d1baf3c74438fc1612934cd59d1,metabolites,PUBLISHED_IN
005c7d2d681f66841c3b426519d4c4973542f32f,"renewables: wind, water, and solar",PUBLISHED_IN
005c906e37e78e01b02b94cda865fde42ade2cd2,international symposium on computers in education,PUBLISHED_IN
005c9b132ae10c4bc16e02e2472be9d626406d81,the lancet rheumatology,PUBLISHED_IN
005cb1d5cd349be7f59c3b7533c91f3d2a4d3f4e,management &amp; sustainability: an arab review,PUBLISHED_IN
005cc8446b32c1225376f2e113d70a99fc3ba94c,akademik: jurnal mahasiswa humanis,PUBLISHED_IN
005cd4fc59c6931fdaeb6bf782d3a2c78991d8c8,journal of education and health promotion,PUBLISHED_IN
005d045f29bd60969becb701efae3c2d511e847c,bjpsych open,PUBLISHED_IN
005da31226356aa6ca9faef47fa24a694ef26634,international journal of business ecosystem &amp; strategy (2687-2293),PUBLISHED_IN
005da89eef227511fd566e2211d5c596505a8da8,international journal of scientific research,PUBLISHED_IN
005da974ebf7c08f55a3c3ce19b894913a47a676,international journal of pediatric otorhinolaryngology,PUBLISHED_IN
005da9d117600378e16ea2d984ca62eb7c830581,international journal of financial accounting and management,PUBLISHED_IN
005dd35aefc2b2b573ab03b4fa2a663e5c08b858,journal of the american academy of orthopaedic surgeons,PUBLISHED_IN
005df6fb09029d9f07e24aa23cb9ed044eeedf7c,environmental conservation,PUBLISHED_IN
005df8121aab95b8cc58e19a2f083e3371ad32ae,three seas economic journal,PUBLISHED_IN
005e1825dd4dca3a1c2e0f8be2e5ef3c4e9d3142,journal of soil and water conservation,PUBLISHED_IN
005e28b57ff5d9588d46cfa5a6bbd7d8bb6a7c1e,journal of affective disorders,PUBLISHED_IN
005e7e0743dd5d02964246b3c5b6c2a247451ac8,scientific reports,PUBLISHED_IN
005e8c79bb622685013b97c2e89d9006402178b1,theriogenology,PUBLISHED_IN
0001a990b8268dbb9fa5e3461f5f62f5f13ead76,international journal of emerging technologies in learning (ijet),PUBLISHED_IN
0002562e8bc897a84ec1d92d1787c74ca614230b,sigdial conferences,PUBLISHED_IN
0002b039d535279ca348c365b407c05e0784e73f,ieee internet of things journal,PUBLISHED_IN
0004707356153e24f31546a60734bb9d3e7f76af,"2020 ieee intl conf on parallel & distributed processing with applications, big data & cloud computing, sustainable computing & communications, social computing & networking (ispa/bdcloud/socialcom/sustaincom)",PUBLISHED_IN
0004c2cb0c6558d9829412e624830bd7243a6bef,bmc psychiatry,PUBLISHED_IN
0004dccc7e2df41cc980be310d827cc8d58b056a,international journal of computer trends and technology,PUBLISHED_IN
00058a0ef19b97ebd08ce2d0eabab2ee7518e2ee,open forum infectious diseases,PUBLISHED_IN
0006263a143a6bcfa8eae2b6970fbebbb8569efd,ieee transactions on circuits and systems for video technology (print),PUBLISHED_IN
000685e039f89a4baf3e0de2502dbc988e663db4,ieee symposium on security and privacy,PUBLISHED_IN
0007296308bf0ea5f03ba0771607a12b21e78ff0,cureus,PUBLISHED_IN
0008348587a00095a5819a9c9ef53fd69753f84c,journal of aapos,PUBLISHED_IN
000bf47c744f7c180992222a5f5523073dc2f6bb,sigmod conference,PUBLISHED_IN
000f1b7a1ce18539031a77ffc8dddbb940bd6346,sustainability science,PUBLISHED_IN
0010ecdfaeb9ecf3ab0e2d1c575771a3f51e790a,information fusion,PUBLISHED_IN
0012c3822ed663fc9ec2ee3ada5b839966f7bb15,acm conference on recommender systems,PUBLISHED_IN
0017cb33a62bb185fbdbcb7d83729816f702be17,international conference on data technologies and applications,PUBLISHED_IN
0018149bf1e1ed66e4261077eeb2415037725d69,acm transactions on management information systems,PUBLISHED_IN
00188b95bed10ff1b463acaae93334015c94a637,quality of life research,PUBLISHED_IN
0018cc29123b4eff7fd22c3ed486d897db83954f,evolutionary systematics,PUBLISHED_IN
001dc098c4fac8c2b277546ace2be1dd55bea6e2,applied intelligence (boston),PUBLISHED_IN
001e999b990a73428bf94bf758a5c510891ff8c0,ieee international conference on data engineering,PUBLISHED_IN
00209e4a681118b5e56b4cd029183166af5114dd,the web conference,PUBLISHED_IN
0020b166bdd7b234a3f41841aa6d76a9068186b9,journal of medical internet research,PUBLISHED_IN
002197f66f0b5d79a849273ee319de5f0ce2b38c,knowledge discovery and data mining,PUBLISHED_IN
0021cb24a428354fafe9378363d4a98ba0b962fb,icpr workshops,PUBLISHED_IN
0023786698fa0ae1729ae54b49dd13a71586e481,neural information processing systems,PUBLISHED_IN
0024638c887f4d6b7980b9eeb25377fd79aa4b66,international conference on computers for handicapped persons,PUBLISHED_IN
0024ed781528c8bcc35d9389251255a7e2622a6f,scientific reports,PUBLISHED_IN
002716bbeee19f130f552eee3d69a9892bb14e20,journal of contemporary studies in library and information science,PUBLISHED_IN
00275b49a5d2e20a1f24bf69d20a7df16d7d2554,surgical endoscopy,PUBLISHED_IN
0028a9350a032d08d6096f3dd03cb7bae8ee1cab,scientific programming,PUBLISHED_IN
00298eef5c6fcd87b572a876e1e13df9bca85bce,international workshop on semantic evaluation,PUBLISHED_IN
002b10a6c6b38be16df71f0629aa8d168b561167,biorxiv,PUBLISHED_IN
002c9d8107cb16d3aba93ce1e72d5fd0fcb9bdbf,journal of shoulder and elbow surgery,PUBLISHED_IN
002cf4e3a060f6862cd72940349ccec84d07fbcf,time,PUBLISHED_IN
002dc8163422132be4c79fc906e781770516bb31,clinical cancer research,PUBLISHED_IN
002fca76506ee087c86c4529c9c3c24f27411a6f,expert systems with applications,PUBLISHED_IN
0030b7a8effde4d0ff37f4c4002adc7391847350,international conference on model-driven engineering and software development,PUBLISHED_IN
0030f0e07b770de3f3c270c62f4b76cea8e40c18,biorxiv,PUBLISHED_IN
00312cff81d33e108f09c1db8b2d0dbf72a87fae,molecular ecology resources,PUBLISHED_IN
00313b801d269c67f070105ed8c7e781de63fa6c,italian national conference on sensors,PUBLISHED_IN
0031570aa2ebdbc0a14d6c2b61d7bbc1c38c9f6e,2021 2nd international conference on secure cyber computing and communications (icsccc),PUBLISHED_IN
003348120a30e980102be0f3f46d6a98ee6bcc16,voprosy ekonomiki,PUBLISHED_IN
0035b1f283714eb031a124f68f2d95f9904b7aaa,genetics in medicine,PUBLISHED_IN
0036e9f4942607d406b9d9cd10c99ee420ee11ae,concurrency and computation,PUBLISHED_IN
003721b87806e598cc5ad4da76e27bb4164a9419,journal of clinical oncology,PUBLISHED_IN
003a2957ca4f7ecb7091a98727939f378f04200a,blood,PUBLISHED_IN
003b8e09de86df0063def57121d57e6e132d6583,ieee transactions on dependable and secure computing,PUBLISHED_IN
003c34e995ffab723b17eac86a1758703b7fb99b,international conference on information and knowledge management,PUBLISHED_IN
004274a927fe3ad1fec402b712bb4f40ece50734,english language teaching,PUBLISHED_IN
0043faf3096a1424c53ac82276786fe6b331d94a,avocetta,PUBLISHED_IN
00451acbf15f0c110b4cdfcaa5c31d29bb09f5b8,italian national conference on sensors,PUBLISHED_IN
00463e2c0df3d14775a2f15513a4a7cd2733fed9,international symposium on computers and communications,PUBLISHED_IN
004728b56f4f607496bf4119d91c6ce36262c3d7,journal of indo-pacific archaeology,PUBLISHED_IN
00477b5eff561e17dcfdb43197c0947718815b05,"sbv journal of basic, clinical and applied health science",PUBLISHED_IN
00479ab181b77199b112854b28ddb4f9d4a684c2,medical informatics europe,PUBLISHED_IN
0047b9d4a40a86bcc4c56676b12cc8d7442f3847,bioinform.,PUBLISHED_IN
00502890a849c2e551efe0c1d7f97c8bbeadbaae,lsc@icmr,PUBLISHED_IN
0050a556a1009a348a85e7f666f7c16442837511,confluence,PUBLISHED_IN
00510d76c5d7fc02c12264bdbc45b37864b180fd,frontiers of computer science,PUBLISHED_IN
0054cdd08df045e10c933dc9a5d0c6a210b39273,proceedings of the nutrition society,PUBLISHED_IN
005629916c8641b48055f3a95c2ecfc6f48be860,theoretical aspects of software engineering,PUBLISHED_IN
00567546cb75e3b374d8af44af610f828481bb2d,acta informatica medica : aim : journal of the society for medical informatics of bosnia & herzegovina : casopis drustva za medicinsku informatiku bih,PUBLISHED_IN
0057bce71881762b6f29a4e09ebc24bdfdf5419e,neural networks,PUBLISHED_IN
00589a9ea35af016c8972b77ff7e7a4ff6174aaf,ieee symposium on field-programmable custom computing machines,PUBLISHED_IN
0058ef6f627bbad9e4e013a861aaeb06b770ddee,international conference on computer science and information technologies,PUBLISHED_IN
005b6e5ecbbefac348871646b987ea27facfac66,european journal of endocrinology,PUBLISHED_IN
005d2cf3f239bd2803d5653cc86640bda33db31a,guidelines and standards of chinese medicine,PUBLISHED_IN
005dc06ebe2453f18beb25949710c8a62d761c50,proceedings of the sriwijaya international conference on information technology and its applications (siconian 2019),PUBLISHED_IN
0060b9fb4b836adc9193ea0b3be0cf04332b5189,petra,PUBLISHED_IN
0066ce22ef0366513995d2476b3955206facadee,iacr cryptology eprint archive,PUBLISHED_IN
00672e6b4a52c3cdd8d947807a15c8995d7b10e9,international conference on extending database technology,PUBLISHED_IN
0067bc22bd100223a18c68c76f7f7153425b0eb8,smart,PUBLISHED_IN
0069cab68c6fce8c3ea696fa5ccc83c9997d72d2,2022 3rd international conference on smart electronics and communication (icosec),PUBLISHED_IN
006a5f7a946ee4fa64d235c4ebc0332c755f3af4,neuroepidemiology,PUBLISHED_IN
006c136c2d16211851cb0314e751a2e7e83e23af,european conference on information retrieval,PUBLISHED_IN
006c720992e157f407bb9465992290edf7cf4b8e,pattern recognition,PUBLISHED_IN
0073918a5914968aecd39b096e99241dd5900307,eastern-european journal of enterprise technologies,PUBLISHED_IN
0073a9b8f12f7e1564cd659b74a815a584e46e98,arxiv.org,PUBLISHED_IN
00788d32b5d7940bbf1c1780d48e4d06a4ac924d,yoga mimamsa,PUBLISHED_IN
0079743b92ce6fb6931f8dd700efeb25cad39ce9,current directions in biomedical engineering,PUBLISHED_IN
007b03fe6537b52f2a321183150e36f728e67eba,msystems,PUBLISHED_IN
007b2bace05a7306014a14cacabc4b47f3da15f8,ieee transactions on intelligent transportation systems (print),PUBLISHED_IN
007d5f4b58f06b72a3b0981e8bac9728af9b4bc9,chemical sensors,PUBLISHED_IN
007f70efc8332dabb07c8ee2f5cc27c35b82c696,journal of intelligence and information systems,PUBLISHED_IN
008021712379b69639cc4f42c603de415e9edb1f,ieee transactions on instrumentation and measurement,PUBLISHED_IN
0080656f1b34a8dedfb12c41f6c5cbcfeffcd794,american journal of medicine open,PUBLISHED_IN
008092c741dd2c78a62940373038e1e5c5a6089e,arxiv.org,PUBLISHED_IN
0082af6d62733a661e9163a4e5d9c230e5779930,neurocomputing,PUBLISHED_IN
0082c0f807d75f3aef1f49f98b85ea0f8a0947b8,jmir aging,PUBLISHED_IN
00835c75399c423cf2ab332cd4e5015c78972e0e,gynecologic oncology,PUBLISHED_IN
00862642f08c2400a3ded080a1835a60e9be7d05,journal of orthopaedic surgery,PUBLISHED_IN
00880086bcbee54d82d9ad426b03ff295ad74866,ieee internet of things journal,PUBLISHED_IN
0088073a2b2d0b71a3a6e095b6f7dc274ebe7274,neural information processing systems,PUBLISHED_IN
0088c9f4d50706c7ab71efa13bcb4b42cf2058e2,neural information processing systems,PUBLISHED_IN
008b19be7f1d37d1be3b2a4454af1d625d40bb99,genetics and molecular biology,PUBLISHED_IN
008b286b2121acfc5cb6d1a03481efa0a6b0a121,international conference on frontiers in intelligent computing: theory and applications,PUBLISHED_IN
008b516307498c36b7df1115a11ae78a0af478a2,european journal of cell biology,PUBLISHED_IN
008c6c99d053b8109ab82abdbf8d7dc84d0a9adf,"day 3 thu, may 09, 2024",PUBLISHED_IN
008d061e92c9c06582133cd37e1a2a481417e40d,sigmod conference companion,PUBLISHED_IN
008e4e37247771b6731ff1ac6675d856581dd8fa,indian journal of orthopaedics,PUBLISHED_IN
008e5ad63292609ed85d2e42f57149c9c21f0dee,protein science,PUBLISHED_IN
0090cb77d0b924e3270453c4faccc95ff9d3b4a2,2024 ieee international conference on intelligent signal processing and effective communication technologies (inspect),PUBLISHED_IN
0091ad9b85507a1102c93582b5f3b1059cc61ade,journal of clinical oncology,PUBLISHED_IN
0093235696715393720a4bf1f0989721bc84966d,symposium on the theory of computing,PUBLISHED_IN
009839980b3cae29088e462a24b843785b6a3471,big data in bioeconomy,PUBLISHED_IN
0098ee3f265a87ea8415e74be2da85a17ff8eaf1,bulletin of the american meteorological society - (bams),PUBLISHED_IN
00990a044ce91375b8a79dfc7f36778c9461e0be,jmir medical informatics,PUBLISHED_IN
009a6607d56e59347b225f5a747b8d0a0bead2e5,ieee access,PUBLISHED_IN
009a9d5b36296ee98514baf8e9fb157f703f1f86,plastic and reconstructive surgery,PUBLISHED_IN
00a0e6e85a7bf7105a2ea18bef4b03030fffccd8,international conference on language resources and evaluation,PUBLISHED_IN
00a1dadffbcf0d965322388a8e1a0a80e41b7ad3,journal of artificial intelligence &amp; cloud computing,PUBLISHED_IN
00a212558203e327f680e027ce5805b6eae62234,ieee transactions on engineering management,PUBLISHED_IN
00a528588be37a33475611cbfbcf44b74fadc646,medical science monitor,PUBLISHED_IN
00a5618bbc6075574312e6841e7f82644c10ce2d,information sciences,PUBLISHED_IN
00a6422ead3cee55326abe575296fc568173b51e,ieee transactions on visualization and computer graphics,PUBLISHED_IN
00a67af3b7dc785b4813b61d232cc76b4fb2b189,conference on empirical methods in natural language processing,PUBLISHED_IN
00a9885809c3a8d106ab5bbac3063f1cd3353ecd,international conference intelligent computing and control systems,PUBLISHED_IN
00a98a37bb919bf504c76769df6152ed16d532ad,ieee conference on computer communications,PUBLISHED_IN
00ab33517f228adff1d86f703e1fa48e3610b1c4,2021 ieee international conference on artificial intelligence and computer applications (icaica),PUBLISHED_IN
00adb71384844ff793db71cd59a5712e64fc4f91,acta oncologica,PUBLISHED_IN
00aeedc4d47e77ed64c68182787a10b80f61f1ac,journal of the american academy of orthopaedic surgeons,PUBLISHED_IN
00af0a5eed378f6d98c178cd5fc5ead0facfeed5,arxiv.org,PUBLISHED_IN
00b0357a0d5cce6ebd9fa8d83e8145f360d45a0a,data in brief,PUBLISHED_IN
00b23989d0d931b9ba78342b940139577c359a7b,abstracts of the ica,PUBLISHED_IN
00b3827ce952ca80a3e0ff72f2646dcf92a6bda2,2022 international conference on electronics and renewable systems (icears),PUBLISHED_IN
00b4a02651491b08c0aa5931eee03a650313819c,international conference on information integration and web-based applications & services,PUBLISHED_IN
00b55620267556b1f17b5d2d200b891c1e4ac079,neural computing & applications (print),PUBLISHED_IN
00b6903a79831bde446fafc277aed919b7590e43,clinical neurology and neurosurgery (dutch-flemish ed. print),PUBLISHED_IN
00b9bbc1490ee661e6c9feaf8c615b8e4b3df148,journal of clinical oncology,PUBLISHED_IN
00baa5ceb0e42d3513668f94020aaea3e221029e,confluence,PUBLISHED_IN
00bad2cc13ebb8a1c85f564f5b3523fc2d5d0b2f,journal of optometry,PUBLISHED_IN
00bbee220d012a792d63ab3398344705a92b1253,2022 global reliability and prognostics and health management (phm-yantai),PUBLISHED_IN
00bd8d31a956a3aa29fc42d762b19145c9064da6,orthopaedic journal of sports medicine,PUBLISHED_IN
00bfd95283d2429011aa9fc90ceb22ae36592636,proceedings of the vldb endowment,PUBLISHED_IN
00c0bec3f862298b73c33ead698b7ad94337e205,international journal of information security,PUBLISHED_IN
00c3d6f114bccb41d301bf33d69cf10ccbaaf06a,education and information technologies : official journal of the ifip technical committee on education,PUBLISHED_IN
00c6c918cbd343b2a2b7d664c3f712ab44a80b2a,general reanimatology,PUBLISHED_IN
00c6ee0799d776d976fec5ee0fd51836b06f6a46,journal of medical screening,PUBLISHED_IN
00c93667fbe4afc29af230cbafb0f75824c2665d,jacc: cardiovascular interventions,PUBLISHED_IN
00ca3f5907087313b6549935953f869395e9953b,jerusalem journal of archaeology,PUBLISHED_IN
00cb983ace4ac3b87ce51f6997d738d3ce1163e6,european journal of surgical oncology,PUBLISHED_IN
00ced64dec1bc2858c182db217d59e319c16a16e,"fachtagung ""e-learning"" der gesellschaft für informatik",PUBLISHED_IN
00cef34661a8faef287ea0b020077b42835aee68,aaai conference on artificial intelligence,PUBLISHED_IN
00cef62ad2729544898ca4001fc606838d2e6cc0,ankara hacı bayram veli üniversitesi i̇ktisadi ve i̇dari bilimler fakültesi dergisi,PUBLISHED_IN
00cf6ddc4b94429e0f104c35b801378f93ec14eb,applied sciences,PUBLISHED_IN
00d174fa267d85f652ac32c32c737c26d1dc1dd7,ieee international conference on e-business engineering,PUBLISHED_IN
00d19a75588b15d54456f527c116411ecac027fa,international conference on the theory of information retrieval,PUBLISHED_IN
00d2843e028f033981b10f36337fcec6a443058b,iscience,PUBLISHED_IN
00d2915f2f0fcb3654c41a144c0e4711e68c444b,science and transport progress,PUBLISHED_IN
00d4d2b0748a3012571521d2e3960e7ac180975b,2024 6th international conference on frontier technologies of information and computer (icftic),PUBLISHED_IN
00d4ec97d25c05c55725d5b0cd0f94c86f343918,asset analytics,PUBLISHED_IN
00d8be9af09f4b16ad29d1e90c68fd6dda9795f7,wideochirurgia i inne techniki maloinwazyjne = videosurgery and other miniinvasive techniques,PUBLISHED_IN
00dabb78b149127e8091b0ccb23ed7656cd4abe7,journal of ambient intelligence and humanized computing,PUBLISHED_IN
00dcb04869ff70f93f03bc1dd830123db5c23014,eclinicalmedicine,PUBLISHED_IN
00de727e19484ae8ef25b95939e13cbc1abab5ea,neuro-oncology advances,PUBLISHED_IN
00dedb31b2afdb6c229dbf27b7943ed3204181e6,data science in finance and economics,PUBLISHED_IN
00e03cc2379d7f7d28316aaa3ce8c6ff9ead61f7,british dental journal,PUBLISHED_IN
00e11e1c6eab915ae61a8bfd453a89f704fec8bb,circulation,PUBLISHED_IN
00e2c006627f8ce5c479b941ca48e3fe6cd88cee,journal of information systems engineering & management,PUBLISHED_IN
00e300be31016dc9beca7e6bbca70eb2a6b39347,spine,PUBLISHED_IN
00e31f84d2627d2379f2e1dbbf0ec46270fada47,journal of automated reasoning,PUBLISHED_IN
00e6038075ca36c4c5eb14882519e2230c1ddc0f,clinical neurology and neurosurgery (dutch-flemish ed. print),PUBLISHED_IN
00e77339afe690e53292ea4d08f821e41cdf8010,ieee joint international information technology and artificial intelligence conference,PUBLISHED_IN
00ec3414df2bbef4695a0706982a1a1fa2fb50c6,geofluids,PUBLISHED_IN
00ed77e5d8389fd07d39c786788849f67f5f3bce,international conference of distributed computing and networking,PUBLISHED_IN
00ee51ed9bf95b9177998ee99c25254cb62601cd,the spine journal,PUBLISHED_IN
00ef8182f0b7e4fee0d98893558c51e137ab631d,bmc gastroenterology,PUBLISHED_IN
00f09c67d70f66526d781791773ad3214a00833f,european radiology,PUBLISHED_IN
00f0c1633e72a8a5caf2e78ae1c878132966873d,proceedings of the vldb endowment,PUBLISHED_IN
00f0cff5c42f40c1a252975399e55dc60e19c75d,"2020 international conferences on internet of things (ithings) and ieee green computing and communications (greencom) and ieee cyber, physical and social computing (cpscom) and ieee smart data (smartdata) and ieee congress on cybermatics (cybermatics)",PUBLISHED_IN
00f5b0d035a49fdffeb777dab3aeedaf932f07fe,wireless personal communications,PUBLISHED_IN
00f5f49cb227be9b3211060b46b3de9b01359c9b,international conference on multimedia retrieval,PUBLISHED_IN
00f7ba23679d58c366c5203edb48ef354ea17d38,international conference on language resources and evaluation,PUBLISHED_IN
00f8212382b6b5b958741ffd8c6a09589edd673a,international conference on climate informatics,PUBLISHED_IN
00f916a4680fce8c758f44131c261d9b448ea854,scientific data,PUBLISHED_IN
00fbddf9bf94fd6a268482e0ea2ca1d9f78083af,ieee access,PUBLISHED_IN
00fe713169f1f949c7c5c6e5d6c6419c45e55594,international journal for research in applied science and engineering technology,PUBLISHED_IN
00febac4f93833c46cf0654bb19687f1502608ec,advances in distributed computing and artificial intelligence journal,PUBLISHED_IN
00ffe8ad743332530b32906905b0159e13ea8fbb,international journal of retail & distribution management,PUBLISHED_IN
01000007a8b3b6063f2ee07741d3e9b14e4b780c,environmental evidence,PUBLISHED_IN
0104b9b50f5a285c914e160c277b730a91f278e7,international symposium on algorithms and computation,PUBLISHED_IN
0104fa4f45d900a6dc965cdac20d5668c20a21b4,progress in artificial intelligence,PUBLISHED_IN
0106269cf85d6ef1169398b91759b41bf513bfe2,journal of cloud computing,PUBLISHED_IN
01083b2392397bae3cbda39eac91283c28c44e93,clinical spine surgery,PUBLISHED_IN
01092e23bda93f2520a648dcb7f9b65952fbbdca,iaf human spaceflight symposium,PUBLISHED_IN
0109614f14c86e797b977c3ea51854f3d966e297,international conference on extending database technology,PUBLISHED_IN
010996aac481c9191f290065542b0b7e3473257a,arxiv.org,PUBLISHED_IN
010ab2f3de425b1e8500ecbcc741dd0aecd325a8,applied sciences,PUBLISHED_IN
010e197fe5b5bc46ec9141e7936b780d8b37cc4b,environment and planning,PUBLISHED_IN
01102d7b2f1ec0a7767ce78883fe90a23e60a164,academic psychiatry,PUBLISHED_IN
011193852a9f1ff60e36b281686aadb6f59bc6d3,annual meeting of the association for computational linguistics,PUBLISHED_IN
0111a684b7b59185fbf9a5777442d0eb85e78c8a,circulation,PUBLISHED_IN
0113b02268b0f4d62c14d93c51c9290a32f6365a,"international conference on geographical information systems theory, applications and management",PUBLISHED_IN
0114a12c4fa53ce7b86692a2f12cb3de07795708,journal of artificial intelligence and capsule networks,PUBLISHED_IN
01166297235b582a879614ef160708fb6e8a3d29,ieee international conference on robotics and automation,PUBLISHED_IN
0117172e79b8f7fb1da8f45e8046447edc6c5d70,programming and computer software,PUBLISHED_IN
011c996b69ae6eaf69e36845a070d32872797f23,indonesian journal of electrical engineering and computer science,PUBLISHED_IN
011d460ceac9f217e6a4b4575d3bfd49f6f3b0db,the superior journal of physical therapy and rehabilitation,PUBLISHED_IN
011dc5af652992f7e385cdd726a193ed3358d526,cybersecurity and cyberforensics conference,PUBLISHED_IN
011e8f2fa7fda92ef4a9c9df7ab12e50c479b127,archives of orthopaedic and trauma surgery,PUBLISHED_IN
011f718fa6f425503ce25441c3f0081c5c26cf3b,journal of intensive care medicine,PUBLISHED_IN
01231ac1cd532937799bae610ee93ba9f5d1c081,2023 2nd international conference on edge computing and applications (icecaa),PUBLISHED_IN
01296e9646653a373d6f491d3c64af1e3a81465d,symposium on advances in databases and information systems,PUBLISHED_IN
012d70ae7de058caefbea88d8a5d56bb3177eaa6,international journal of advanced computer science and applications,PUBLISHED_IN
012f0695ab4fc4f5b7adc2e1df982cd244a7176d,biorxiv,PUBLISHED_IN
012f715f3a484963baeee097f7e01e75f6681518,arxiv.org,PUBLISHED_IN
0131570633168f49648ac2b29cae8d212eface2c,database j. biol. databases curation,PUBLISHED_IN
013602c3ac468a371debdc342169156c45dc0e94,circulation,PUBLISHED_IN
0136f3911fdb18da5fd61b96f162ed3e2160ccf5,annual international acm sigir conference on research and development in information retrieval,PUBLISHED_IN
01387c9225bb17d434c1fe5883107d168764e252,international conference on software engineering and knowledge engineering,PUBLISHED_IN
0139e5afb421105b9b3edd472480f424460548b6,international journal of environmental research and public health,PUBLISHED_IN
013ae3458cc662cc5117e1175ec421215ebe20eb,2024 international conference on automation and computation (autocom),PUBLISHED_IN
013b166fd2e66686ceba1c2c93fa7c3abd56e07b,economics. law. innovaion,PUBLISHED_IN
013b52be6611b98b1d75b9465dfd5e46acf9286f,international conference on artificial intelligence and soft computing,PUBLISHED_IN
013ce40ab8b960911500ebe08cad208e53be7fb1,international conference on signals and electronic systems,PUBLISHED_IN
013f410c6ebd5fb426feadbf3612eb1c03c9f5f8,cureus,PUBLISHED_IN
0140f2155376a20a06d6c7cd698b0ccd8bec136a,journal of the american society for mass spectrometry,PUBLISHED_IN
01417d685d55bcb807519820585d9e2b7d47858e,research in international business and finance,PUBLISHED_IN
01449c8e435b9c5c83cecc5c4b12bdc5aedaca76,circulation,PUBLISHED_IN
0145a6f984de6d2779c82a5243e67149e00ee499,international symposium on algorithms and computation,PUBLISHED_IN
0145b20c87f439978e64779b1524034dae0452bf,"2023 international conference on research methodologies in knowledge management, artificial intelligence and telecommunication engineering (rmkmate)",PUBLISHED_IN
014601c870c139e8a56f48e879f871d3acffcf19,acm turing celebration conference,PUBLISHED_IN
01463bcbb055fb29d78281dd8f8eec56742bd7da,ieee computer society annual symposium on vlsi,PUBLISHED_IN
01490778485b47e9885e35249fcbb60d0b10725d,international conference on computer modeling and simulation,PUBLISHED_IN
0149c095afca1f09a73c0d85b890738eb4006ffd,european conference on computer vision,PUBLISHED_IN
014b7990cf07c97f86bea6261589eafd0d228aea,international conference on database theory,PUBLISHED_IN
